1.034942550781158335e-02,5.972920935244774472e-03,0.000000000000000000e+00,-4.432040145052222602e-02,1.031012871993295121e+01,0.000000000000000000e+00
1.044939425902626645e-02,6.073861222492836498e-03,0.000000000000000000e+00,-1.413970409642333337e-01,1.031224811897332394e+01,0.000000000000000000e+00
1.054934914499754822e-02,6.175742663206226606e-03,0.000000000000000000e+00,-2.384613528176007802e-01,1.031345403664758464e+01,0.000000000000000000e+00
1.064928131253992105e-02,6.278564538767893513e-03,0.000000000000000000e+00,-3.355047432566209964e-01,1.031374715433674893e+01,0.000000000000000000e+00
1.074918192580085613e-02,6.382326047850042303e-03,0.000000000000000000e+00,-4.325186350537471580e-01,1.031312823372913812e+01,0.000000000000000000e+00
1.084904216701339935e-02,6.487026306768870626e-03,0.000000000000000000e+00,-5.294944682395180680e-01,1.031159811648154090e+01,0.000000000000000000e+00
1.094885323724196016e-02,6.592664349845480526e-03,0.000000000000000000e+00,-6.264237008276780649e-01,1.030915772387434615e+01,0.000000000000000000e+00
1.104860635712126560e-02,6.699239129772838371e-03,0.000000000000000000e+00,-7.232978095337584401e-01,1.030580805646075859e+01,0.000000000000000000e+00
1.114829276758844828e-02,6.806749517988658869e-03,0.000000000000000000e+00,-8.201082904870916623e-01,1.030155019371022540e+01,0.000000000000000000e+00
1.124790373060824411e-02,6.915194305054094340e-03,0.000000000000000000e+00,-9.168466599362331548e-01,1.029638529364619082e+01,0.000000000000000000e+00
1.134743052989127705e-02,7.024572201038096521e-03,0.000000000000000000e+00,-1.013504454947766975e+00,1.029031459247829972e+01,0.000000000000000000e+00
1.144686447160540681e-02,7.134881835907332104e-03,0.000000000000000000e+00,-1.110073234098473360e+00,1.028333940422915660e+01,0.000000000000000000e+00
